,Year,Plot,Ring,CO2_Treatment,Nitrogen_Treatment,CountOfSpecies,measured_species,measured_group,photo_rep,date,time,measurement_taken_at_growth_CO2,PAR,transpiration_rate,Amax_area_mol_CO2_m2_s1,tleaf,gs_mmol_m2_s1,A_gs_mmol_CO2_mol_H2O,SLA_cm2_g,assimilation_rate,portable_gas_exchange_system_used
2355,2000,103,2,Camb,Nenrich,1,Bromus inermis,C3,4,6/26/2000,2:07 PM,atgrwth,2217,7.007,21.6,23.7,508.8,0.04254,151.7,328.3,Ciras-1
2356,2000,103,2,Camb,Nenrich,1,Bromus inermis,C3,4,6/26/2000,2:13 PM,other,2104,7.313,32.1,23.2,541.4,0.05934,151.7,487.2,Ciras-1
2357,2000,109,2,Camb,Namb,1,Bromus inermis,C3,1,6/12/2000,2:30 PM,atgrwth,1458,5.284,30.5,21.9,734.7,0.04145,155.6,473.7,Ciras-1
2358,2000,109,2,Camb,Namb,1,Bromus inermis,C3,1,6/12/2000,2:34 PM,other,1609,8.154,47.5,25.4,820.5,0.05794,155.6,739.5,Ciras-1
2359,2000,109,2,Camb,Namb,1,Bromus inermis,C3,2,6/19/2000,10:40 AM,atgrwth,1620,2.132,8,25.6,145.7,0.05457,173,137.5,Ciras-1
2360,2000,109,2,Camb,Namb,1,Bromus inermis,C3,2,6/19/2000,10:45 AM,other,1642,1.545,11.4,25.3,103.7,0.1103,173,197.9,Ciras-1
2361,2000,109,2,Camb,Namb,1,Bromus inermis,C3,3,6/26/2000,9:39 AM,atgrwth,1744,3.248,14.5,21.7,315.8,0.04598,131,190.2,Ciras-1
2362,2000,109,2,Camb,Namb,1,Bromus inermis,C3,3,6/26/2000,9:43 AM,other,1792,3.031,19.2,22.4,260.8,0.07377,131,252.1,Ciras-1
2363,2000,111,2,Camb,Namb,1,Agropyron repens,C3,1,6/29/2000,10:42 AM,atgrwth,1620,1.916,5.9,25.1,93.6,0.0629,181.8,107.1,Ciras-1
2364,2000,111,2,Camb,Namb,1,Agropyron repens,C3,1,6/29/2000,10:48 AM,other,1638,1.793,8.6,24.9,90,0.0952,181.8,155.8,Ciras-1
2365,2000,111,2,Camb,Namb,1,Agropyron repens,C3,2,6/30/2000,2:21 PM,atgrwth,1649,2.169,8.8,27.3,98.2,0.08996,176.3,155.7,Ciras-1
2366,2000,111,2,Camb,Namb,1,Agropyron repens,C3,2,6/30/2000,2:26 PM,other,1660,2.227,14,26.8,106.6,0.13166,176.3,247.5,Ciras-1
2367,2000,111,2,Camb,Namb,1,Agropyron repens,C3,3,7/14/2000,9:29 AM,atgrwth,1297,2.564,11.4,25.6,175.6,0.06495,275,313.6,Ciras-1
2368,2000,111,2,Camb,Namb,1,Agropyron repens,C3,3,7/14/2000,9:33 AM,other,1312,2.186,16.2,25.1,153.2,0.10548,275,444.4,Ciras-1
2369,2000,111,2,Camb,Namb,1,Agropyron repens,C3,4,7/21/2000,11:42 AM,atgrwth,1546,1.392,7.2,25.3,67.5,0.10648,143.5,103.2,Ciras-1
2370,2000,111,2,Camb,Namb,1,Agropyron repens,C3,4,7/21/2000,11:46 AM,other,1550,1.326,9.5,24.9,65.3,0.14584,143.5,136.5,Ciras-1
2371,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,1,6/29/2000,11:00 AM,atgrwth,1631,3.395,10.4,25.1,184.1,0.0563,206.7,214.2,Ciras-1
2372,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,1,6/29/2000,11:05 AM,other,1609,2.797,14.8,24.9,154.6,0.09599,206.7,306.6,Ciras-1
2373,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,2,6/30/2000,2:32 PM,atgrwth,1653,2.245,8.4,28.2,103.9,0.08105,161.6,136.1,Ciras-1
2374,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,2,6/30/2000,2:37 PM,other,1645,2.204,15.2,27.5,114.1,0.13342,161.6,246,Ciras-1
2375,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,3,7/14/2000,9:37 AM,atgrwth,1312,2.301,12.9,24.7,202.4,0.06356,168.5,216.8,Ciras-1
2376,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,3,7/14/2000,9:40 AM,other,1337,2.686,18.5,24.6,250.8,0.07388,168.5,312.3,Ciras-1
2377,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,4,7/21/2000,11:55 AM,atgrwth,1517,2.265,9.4,25.6,114.3,0.0821,192.9,181,Ciras-1
2378,2000,112,2,Camb,Nenrich,1,Agropyron repens,C3,4,7/21/2000,12:01 PM,other,1546,2.34,12.5,25.2,123,0.10191,192.9,241.9,Ciras-1
2379,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,1,6/12/2000,1:17 PM,atgrwth,1162,6.101,33,23.3,867.1,0.03802,225,741.8,Ciras-1
2380,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,1,6/12/2000,1:20 PM,other,1332,7.138,49.6,25.2,769.3,0.06447,225,1115.8,Ciras-1
2381,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,2,6/19/2000,10:39 AM,atgrwth,1876,4.401,18.8,23.9,390.5,0.04822,168,316.3,Ciras-1
2382,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,2,6/19/2000,10:43 AM,other,1895,5.083,29,24.6,440.5,0.06592,168,487.8,Ciras-1
2383,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,3,6/26/2000,9:55 AM,atgrwth,1946,3.539,15.3,24.3,285.8,0.05338,129.4,197.5,Ciras-1
2384,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,3,6/26/2000,10:01 AM,other,1957,2.742,20.2,24.1,201.6,0.10033,129.4,261.8,Ciras-1
2385,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,4,6/26/2000,1:52 PM,atgrwth,2084,2.669,4.8,24.7,140.9,0.03393,178.8,85.4,Ciras-1
2386,2000,116,2,Camb,Namb,1,Lespedeza capitata,legume,4,6/26/2000,1:59 PM,other,2085,2.273,10.2,24.1,126.7,0.08052,178.8,182.3,Ciras-1
2387,2000,122,2,Camb,Namb,1,Koleria cristata,C3,1,6/29/2000,11:21 AM,atgrwth,1653,4.621,11.7,24,310.6,0.03772,80.5,94.3,Ciras-1
2388,2000,122,2,Camb,Namb,1,Koleria cristata,C3,1,6/29/2000,11:27 AM,other,1741,3.543,17.3,24.4,224.5,0.07717,80.5,139.5,Ciras-1
2389,2000,122,2,Camb,Namb,1,Koleria cristata,C3,2,6/30/2000,2:44 PM,atgrwth,1549,7.162,16.7,25.2,452,0.03692,93.1,155.4,Ciras-1
2390,2000,122,2,Camb,Namb,1,Koleria cristata,C3,2,6/30/2000,2:48 PM,other,1605,6.828,26.7,25.7,400.9,0.06659,93.1,248.6,Ciras-1
2391,2000,122,2,Camb,Namb,1,Koleria cristata,C3,3,7/14/2000,9:44 AM,atgrwth,1282,2.848,6.4,26.1,169.8,0.03789,87.3,56.1,Ciras-1
2392,2000,122,2,Camb,Namb,1,Koleria cristata,C3,3,7/14/2000,9:49 AM,other,1297,1.682,10.3,25.4,101.5,0.10104,87.3,89.5,Ciras-1
2393,2000,122,2,Camb,Namb,1,Koleria cristata,C3,4,7/21/2000,12:15 PM,atgrwth,1612,3.577,9.7,26.5,164.9,0.05901,101.8,99.1,Ciras-1
2394,2000,122,2,Camb,Namb,1,Koleria cristata,C3,4,7/21/2000,12:22 PM,other,1554,3.577,14.6,24.6,197.8,0.0736,101.8,148.2,Ciras-1
2395,2000,123,3,Cenrich,Nenrich,1,Sorghastrum nutans,C4,1,6/29/2000,12:43 PM,atgrwth,1884,2.043,20.6,26.5,103.4,0.19947,195.8,403.8,Ciras-1
2396,2000,123,3,Cenrich,Nenrich,1,Sorghastrum nutans,C4,2,7/6/2000,1:40 PM,atgrwth,1862,8.442,96.8,24,793.8,0.12198,160,1549.3,Ciras-1
2397,2000,123,3,Cenrich,Nenrich,1,Sorghastrum nutans,C4,3,7/14/2000,12:00 PM,atgrwth,1631,1.545,17.4,26.6,96.1,0.18072,189.7,329.5,Ciras-1
2398,2000,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,1,6/29/2000,12:53 PM,atgrwth,1664,2.586,23.6,26,140.3,0.1682,170.9,403.4,Ciras-1
2399,2000,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,2,7/6/2000,1:35 PM,atgrwth,1550,2.195,25.1,28.6,122.4,0.20527,168.5,423.4,Ciras-1
2400,2000,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,3,7/14/2000,12:07 PM,atgrwth,1605,2.333,30.8,27,130.7,0.23552,137.1,422.3,Ciras-1
2401,2000,126,3,Cenrich,Namb,1,Sorghastrum nutans,C4,4,7/21/2000,3:07 PM,atgrwth,1733,1.171,16.5,27.3,52.8,0.31279,149.8,247.4,Ciras-1
2402,2000,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,1,6/29/2000,12:06 PM,atgrwth,1719,1.977,17.1,26.2,85.5,0.20002,208.3,356.1,Ciras-1
2403,2000,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,2,7/6/2000,1:48 PM,atgrwth,1381,1.206,17.7,25.7,81,0.21904,234,415.1,Ciras-1
2404,2000,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,3,7/14/2000,11:38 AM,atgrwth,1550,1.996,15.6,27.4,93.1,0.16783,190.7,298.1,Ciras-1
2405,2000,132,3,Cenrich,Nenrich,1,Schizachyrium scoparium,C4,4,7/21/2000,3:34 PM,atgrwth,1466,1.985,12.6,26.6,87,0.14458,249.3,313.7,Ciras-1
2406,2000,134,3,Cenrich,Namb,1,Koleria cristata,C3,1,6/29/2000,12:12 PM,atgrwth,1623,4.895,14.3,25.3,253.5,0.05656,91,130.5,Ciras-1
2407,2000,134,3,Cenrich,Namb,1,Koleria cristata,C3,2,7/6/2000,1:59 PM,atgrwth,1660,2.742,15.2,26.5,182.4,0.08328,87,132.1,Ciras-1
2408,2000,134,3,Cenrich,Namb,1,Koleria cristata,C3,3,7/14/2000,11:46 AM,atgrwth,1642,2.668,8.8,26.7,133.6,0.06569,97.9,85.9,Ciras-1
2409,2000,134,3,Cenrich,Namb,1,Koleria cristata,C3,4,7/21/2000,3:00 PM,atgrwth,1304,2.818,10.5,26.8,121.4,0.08632,58.5,61.3,Ciras-1
2410,2000,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,1,6/12/2000,1:36 PM,atgrwth,1682,3.295,29.2,25.1,218.7,0.13364,150.8,440.8,Ciras-1
2411,2000,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,2,6/19/2000,9:49 AM,atgrwth,1766,3.357,25,23.5,268.4,0.09302,148,369.6,Ciras-1
2412,2000,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,3,6/21/2000,9:00 AM,atgrwth,1653,8.367,36.8,26.4,498.5,0.0739,221.7,816.6,Ciras-1
2413,2000,137,3,Cenrich,Nenrich,1,Lespedeza capitata,legume,4,6/27/2000,9:16 AM,atgrwth,1902,1.852,19.1,26.1,81.6,0.23473,140.8,269.5,Ciras-1
2414,2000,139,3,Cenrich,Namb,1,Petalostemum villosum,legume,1,6/29/2000,12:22 PM,atgrwth,1880,4.141,27.4,26.6,243.5,0.1126,121,331.7,Ciras-1
2415,2000,139,3,Cenrich,Namb,1,Petalostemum villosum,legume,3,7/14/2000,11:54 AM,atgrwth,1323,4.347,23.9,26.1,283.8,0.08406,104.3,248.8,Ciras-1
2416,2000,139,3,Cenrich,Namb,1,Petalostemum villosum,legume,4,7/21/2000,3:50 PM,atgrwth,1515,1.809,12.5,26.7,80.6,0.15495,120.4,150.4,Ciras-1
2417,2000,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,1,6/19/2000,9:40 AM,atgrwth,1169,1.767,28.6,23.9,126.3,0.22655,127.1,363.8,Ciras-1
2418,2000,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,2,6/19/2000,9:46 AM,atgrwth,1341,1.236,13.6,25.2,76.6,0.17763,194.5,264.7,Ciras-1
2419,2000,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,3,6/21/2000,9:02 AM,atgrwth,1323,0.833,12,25.3,42.5,0.28185,186.9,224,Ciras-1
2420,2000,140,3,Cenrich,Namb,1,Andropogon gerardi,C4,4,6/27/2000,9:18 AM,atgrwth,1528,1.03,9.4,25.4,49.1,0.19144,193.8,182.3,Ciras-1
2421,2000,142,3,Cenrich,Nenrich,1,Anemone cylindrica,forb,1,6/29/2000,12:33 PM,atgrwth,2104,2.381,13.4,25.6,132.1,0.10171,152.4,204.9,Ciras-1
2422,2000,142,3,Cenrich,Nenrich,1,Anemone cylindrica,forb,3,7/14/2000,11:45 AM,atgrwth,1649,1.806,11.7,28.2,118.7,0.09841,204.8,239.3,Ciras-1
2423,2000,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,1,6/12/2000,1:55 PM,atgrwth,1865,4.05,29.6,23.8,488.1,0.06072,115.2,341.5,Ciras-1
2424,2000,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,2,6/19/2000,9:41 AM,atgrwth,1854,2.729,14.4,23.6,240.3,0.0598,113.6,163.3,Ciras-1
2425,2000,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,3,6/21/2000,9:26 AM,atgrwth,1990,9.703,50.6,23.7,797.7,0.06342,103.3,522.6,Ciras-1
2426,2000,143,3,Cenrich,Nenrich,1,Solidago rigida,forb,4,6/27/2000,9:36 AM,atgrwth,1807,1.925,15.3,24.1,114.4,0.1341,108.2,166.1,Ciras-1
2427,2000,144,3,Cenrich,Nenrich,1,Agropyron repens,C3,1,6/29/2000,12:19 PM,atgrwth,1821,2.856,14.3,25.6,147.5,0.09686,192.8,275.4,Ciras-1
2428,2000,144,3,Cenrich,Nenrich,1,Agropyron repens,C3,3,7/14/2000,11:52 AM,atgrwth,1620,1.564,10.2,27.5,81.5,0.12553,203.3,207.9,Ciras-1
2429,2000,145,3,Cenrich,Namb,1,Agropyron repens,C3,1,6/29/2000,12:26 PM,atgrwth,1730,3.063,14.7,25.9,151.5,0.09728,171.2,252.4,Ciras-1
2430,2000,145,3,Cenrich,Namb,1,Agropyron repens,C3,3,7/14/2000,12:05 PM,atgrwth,1499,1.684,9.6,28.6,80.6,0.11918,178.9,171.8,Ciras-1
2431,2000,145,3,Cenrich,Namb,1,Agropyron repens,C3,4,7/21/2000,2:21 PM,atgrwth,1590,1.38,7.5,27.5,59.1,0.12635,198.4,148.1,Ciras-1
2432,2000,146,3,Cenrich,Namb,1,Anemone cylindrica,forb,1,6/29/2000,12:45 PM,atgrwth,1964,4.384,18.4,25.9,310.7,0.05916,139.7,256.8,Ciras-1
2433,2000,146,3,Cenrich,Namb,1,Anemone cylindrica,forb,3,7/14/2000,12:10 PM,atgrwth,1689,2.182,12.7,28.4,147,0.08658,165,210,Ciras-1
2434,2000,146,3,Cenrich,Namb,1,Anemone cylindrica,forb,4,7/21/2000,3:23 PM,atgrwth,1565,2,11.7,27.2,94.2,0.12461,135,158.5,Ciras-1
2435,2000,153,3,Cenrich,Namb,1,Solidago rigida,forb,2,6/19/2000,9:57 AM,atgrwth,1796,3.588,13.3,25.4,273.8,0.04876,101.6,135.7,Ciras-1
2436,2000,153,3,Cenrich,Namb,1,Solidago rigida,forb,3,6/21/2000,9:17 AM,atgrwth,1250,1.912,14.3,26.4,143.6,0.09978,107.4,153.9,Ciras-1
2437,2000,153,3,Cenrich,Namb,1,Solidago rigida,forb,4,6/27/2000,9:51 AM,atgrwth,1678,1.197,9.4,24.7,96.1,0.09816,93.2,87.9,Ciras-1
2438,2000,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,1,6/29/2000,12:33 PM,atgrwth,1697,0.545,3.9,26.1,24.1,0.16031,139,53.7,Ciras-1
2439,2000,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,2,7/6/2000,2:25 PM,atgrwth,1612,1.813,21.2,26.9,168.9,0.12577,128.8,273.6,Ciras-1
2440,2000,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,3,7/14/2000,12:20 PM,atgrwth,1598,1.088,9.3,28.6,58.9,0.1579,168.9,157.1,Ciras-1
2441,2000,158,3,Cenrich,Nenrich,1,Amorpha canescens,legume,4,7/21/2000,2:40 PM,atgrwth,1502,0.726,7.4,26.8,33.3,0.22299,144.8,107.6,Ciras-1
2442,2000,159,3,Cenrich,Namb,1,Achillea millefolium,forb,1,6/29/2000,1:05 PM,atgrwth,2019,3.55,19,26.7,273,0.06947,101.1,191.7,Ciras-1
2443,2000,159,3,Cenrich,Namb,1,Achillea millefolium,forb,2,7/6/2000,2:15 PM,atgrwth,1656,1.517,17.4,25.6,185.3,0.09391,93,161.9,Ciras-1
2444,2000,159,3,Cenrich,Namb,1,Achillea millefolium,forb,3,7/14/2000,12:15 PM,atgrwth,1579,1.879,15.5,28.2,100.6,0.15424,124.4,193.1,Ciras-1
2445,2000,159,3,Cenrich,Namb,1,Achillea millefolium,forb,4,7/21/2000,2:51 PM,atgrwth,1473,1.317,10.3,26.7,79.6,0.12964,136.2,140.6,Ciras-1
2446,2000,169,3,Cenrich,Namb,1,Amorpha canescens,legume,1,6/29/2000,12:39 PM,atgrwth,1726,1.825,12.2,26.3,86.8,0.14099,170.6,208.7,Ciras-1
2447,2000,169,3,Cenrich,Namb,1,Amorpha canescens,legume,2,7/6/2000,2:42 PM,atgrwth,1565,1.243,12.3,26.6,118.7,0.1034,139.4,171.1,Ciras-1
2448,2000,169,3,Cenrich,Namb,1,Amorpha canescens,legume,3,7/14/2000,12:27 PM,atgrwth,1466,1.431,8.6,28.4,83.1,0.10293,213.3,182.5,Ciras-1
2449,2000,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,1,6/12/2000,2:00 PM,atgrwth,1634,3.544,29.3,22.6,289.9,0.1009,184,538.2,Ciras-1
2450,2000,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,2,6/19/2000,9:54 AM,atgrwth,1581,1.965,10.3,27.3,97.9,0.10468,175.6,180,Ciras-1
2451,2000,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,3,6/21/2000,9:09 AM,atgrwth,1330,2.406,11.8,27.4,122.8,0.09596,169.8,200.1,Ciras-1
2452,2000,174,3,Cenrich,Nenrich,1,Bromus inermis,C3,4,6/27/2000,9:31 AM,atgrwth,1484,1.528,9.4,24.5,88.3,0.10692,178.3,168.4,Ciras-1
2453,2000,195,4,Camb,Nenrich,1,Koleria cristata,C3,1,6/29/2000,1:40 PM,atgrwth,1750,5.095,18.2,24.7,330.9,0.05509,82.2,149.8,Ciras-1
2454,2000,195,4,Camb,Nenrich,1,Koleria cristata,C3,1,6/29/2000,1:43 PM,other,1722,4.906,27.3,24.8,315,0.08683,82.2,224.8,Ciras-1
2455,2000,195,4,Camb,Nenrich,1,Koleria cristata,C3,2,6/30/2000,12:33 PM,atgrwth,1634,2.203,9.8,26.4,106.3,0.09248,80.4,79,Ciras-1
2456,2000,195,4,Camb,Nenrich,1,Koleria cristata,C3,2,6/30/2000,12:40 PM,other,1634,2.313,13.6,27.5,100.1,0.13564,80.4,109.2,Ciras-1
2457,2000,195,4,Camb,Nenrich,1,Koleria cristata,C3,4,7/14/2000,1:59 PM,atgrwth,1627,2.985,10,26.7,146.4,0.06821,98.2,98.1,Ciras-1
2458,2000,195,4,Camb,Nenrich,1,Koleria cristata,C3,4,7/14/2000,2:03 PM,other,1616,3.1,14.9,26.5,153.8,0.09683,98.2,146.2,Ciras-1
2459,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,1,6/29/2000,1:31 PM,atgrwth,1821,2.41,12.3,26.4,139.5,0.08833,178.2,219.5,Ciras-1
2460,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,1,6/29/2000,1:35 PM,other,1759,2.06,17.9,25.8,121.7,0.14677,178.2,318.3,Ciras-1
2461,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,2,6/30/2000,12:45 PM,atgrwth,1678,2.653,12.2,27.9,139.6,0.08748,157.2,191.9,Ciras-1
2462,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,2,6/30/2000,12:49 PM,other,1689,2.617,19.5,27.8,145.4,0.13435,157.2,307,Ciras-1
2463,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,3,7/10/2000,1:43 PM,atgrwth,1590,1.99,16,27.1,202.2,0.07925,149.3,239.4,Ciras-1
2464,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,3,7/10/2000,1:49 PM,other,1594,1.678,21.3,25.8,196.9,0.10832,149.3,318.5,Ciras-1
2465,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,4,7/14/2000,2:01 PM,atgrwth,1308,1.613,8,26.7,114.3,0.07012,154.8,124.1,Ciras-1
2466,2000,196,4,Camb,Nenrich,1,Amorpha canescens,legume,4,7/14/2000,2:05 PM,other,1308,1.462,11.8,26.4,100.7,0.11728,154.8,182.8,Ciras-1
2467,2000,199,4,Camb,Namb,1,Solidago rigida,forb,2,6/19/2000,1:15 PM,atgrwth,1979,4.624,18.7,24.8,501.1,0.03727,100,186.8,Ciras-1
2468,2000,199,4,Camb,Namb,1,Solidago rigida,forb,2,6/19/2000,1:21 PM,other,1964,4.397,23.4,24.9,469.5,0.04981,100,233.9,Ciras-1
2469,2000,199,4,Camb,Namb,1,Solidago rigida,forb,3,6/26/2000,10:27 AM,atgrwth,1711,3.53,15.2,24,329.8,0.04623,110.6,168.6,Ciras-1
2470,2000,199,4,Camb,Namb,1,Solidago rigida,forb,3,6/26/2000,10:33 AM,other,1759,3.587,22.8,24.3,320.1,0.07114,110.6,251.9,Ciras-1
2471,2000,199,4,Camb,Namb,1,Solidago rigida,forb,4,6/28/2000,10:10 AM,atgrwth,1917,4.324,14.3,24.1,383.1,0.03745,96.2,137.9,Ciras-1
2472,2000,199,4,Camb,Namb,1,Solidago rigida,forb,4,6/28/2000,10:15 AM,other,1858,3.98,18.6,24.7,299.7,0.06212,96.2,179,Ciras-1
2473,2000,202,4,Camb,Namb,1,Bromus inermis,C3,1,6/14/2000,9:18 AM,atgrwth,1250,2.177,7.8,27.2,119.9,0.06513,165.2,128.9,Ciras-1
2474,2000,202,4,Camb,Namb,1,Bromus inermis,C3,1,6/14/2000,9:24 AM,other,1200,0.947,9.1,25.3,57.8,0.15767,165.2,150.6,Ciras-1
2475,2000,202,4,Camb,Namb,1,Bromus inermis,C3,2,6/19/2000,1:15 PM,atgrwth,1682,3.828,11.1,26.4,260.7,0.04274,191.3,213.1,Ciras-1
2476,2000,202,4,Camb,Namb,1,Bromus inermis,C3,2,6/19/2000,1:20 PM,other,1697,2.685,15.7,25.2,201.1,0.07809,191.3,300.4,Ciras-1
2477,2000,202,4,Camb,Namb,1,Bromus inermis,C3,3,6/26/2000,10:30 AM,atgrwth,1675,1.762,7.8,25.4,116.1,0.0676,165.5,129.9,Ciras-1
2478,2000,202,4,Camb,Namb,1,Bromus inermis,C3,3,6/26/2000,10:34 AM,other,1675,1.865,10.9,25,127.6,0.08568,165.5,180.9,Ciras-1
2479,2000,202,4,Camb,Namb,1,Bromus inermis,C3,4,6/28/2000,10:14 AM,atgrwth,1550,2.315,10.1,24.7,147.1,0.06876,186.7,188.7,Ciras-1
2480,2000,202,4,Camb,Namb,1,Bromus inermis,C3,4,6/28/2000,10:26 AM,other,1576,2.314,15.8,25.1,138.9,0.11406,186.7,295.7,Ciras-1
2481,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,1,6/29/2000,1:24 PM,atgrwth,2100,4.493,24.3,25,310.7,0.07816,103.2,250.5,Ciras-1
2482,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,1,6/29/2000,1:35 PM,other,2019,3.619,30.9,24.8,232.7,0.13268,103.2,318.5,Ciras-1
2483,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,2,6/30/2000,12:55 PM,atgrwth,1876,4.196,20.2,24.6,326.4,0.062,151.3,306.3,Ciras-1
2484,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,2,6/30/2000,12:59 PM,other,1851,4.322,26,24.6,340.5,0.07633,151.3,393.4,Ciras-1
2485,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,3,7/10/2000,10:42 AM,atgrwth,1407,3.552,24.9,24.4,522.2,0.04776,152.7,380.8,Ciras-1
2486,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,3,7/10/2000,10:46 AM,other,1425,3.661,31.5,24.3,557.7,0.05653,152.7,481.3,Ciras-1
2487,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,4,7/14/2000,2:17 PM,atgrwth,1583,5.301,18,25.8,361.2,0.04971,153.9,276.3,Ciras-1
2488,2000,208,4,Camb,Nenrich,1,Petalostemum villosum,legume,4,7/14/2000,2:23 PM,other,1587,4.49,23.5,26,286.7,0.08189,153.9,361.3,Ciras-1
2489,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,1,6/29/2000,1:17 PM,atgrwth,1769,2.422,9.4,26.1,129.6,0.07244,182.5,171.4,Ciras-1
2490,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,1,6/29/2000,1:23 PM,other,1803,2.295,13.9,25.6,131.6,0.10588,182.5,254.2,Ciras-1
2491,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,2,6/30/2000,12:54 PM,atgrwth,1650,2.151,9.4,27.4,107.7,0.08723,202.1,189.9,Ciras-1
2492,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,2,6/30/2000,12:58 PM,other,1631,2.372,15.2,27.9,114.8,0.13234,202.1,307.2,Ciras-1
2493,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,3,7/10/2000,11:00 AM,atgrwth,1605,1.288,17,25.4,159.5,0.1064,159.8,271.3,Ciras-1
2494,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,3,7/10/2000,11:09 AM,other,1605,1.063,23.8,25.4,124.1,0.19177,159.8,380.4,Ciras-1
2495,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,4,7/14/2000,2:12 PM,atgrwth,1543,2.253,6.7,26.3,150.4,0.04441,258.1,172.4,Ciras-1
2496,2000,209,4,Camb,Namb,1,Amorpha canescens,legume,4,7/14/2000,2:16 PM,other,1539,2.253,10.2,26.1,155.9,0.06557,258.1,263.8,Ciras-1
2497,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,1,6/29/2000,2:02 PM,atgrwth,1986,2.056,7.7,26.4,105.1,0.07322,162,124.7,Ciras-1
2498,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,1,6/29/2000,2:06 PM,other,1972,1.926,12.9,26,103.4,0.12441,162,208.5,Ciras-1
2499,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,2,6/30/2000,1:12 PM,atgrwth,1675,1.436,8.8,26.7,86.1,0.10192,149.8,131.5,Ciras-1
2500,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,2,6/30/2000,1:15 PM,other,1678,1.589,15.2,26,113.7,0.13349,149.8,227.3,Ciras-1
2501,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,3,7/10/2000,11:24 AM,atgrwth,1477,2.39,14.7,27.4,295.5,0.04972,133.1,195.5,Ciras-1
2502,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,3,7/10/2000,11:29 AM,other,1495,1.994,20.2,26.6,283.4,0.07132,133.1,268.9,Ciras-1
2503,2000,210,4,Camb,Nenrich,1,Achillea millefolium,forb,4,7/14/2000,2:08 PM,atgrwth,1620,1.995,12,27.1,130.3,0.09194,141.6,169.6,Ciras-1
